filename,method,psnr,ssim,entropy,lpips,niqe,brisque,musiq,maniqa,clipiqa,brightness,contrast,colorfulness,sharpness,noise
680.png,zerodce,14.743917070363539,0.7638337016105652,6.864631652832031,0.1071302741765976,7.89405683438622,40.80438232421875,54.48153305053711,0.5396167635917664,0.4336448609828949,0.27229117599188113,0.12187486202707384,0.11278269880465107,0.027116487948112947,0.02391799665843998
681.png,zerodce,14.426952345316273,0.7481439709663391,6.856616497039795,0.11238031089305878,7.779866659841984,38.30047607421875,53.35578155517578,0.5344257354736328,0.4303704798221588,0.2725721770641851,0.12077002226314146,0.11441379277609111,0.02611191851503342,0.023355011736945413
682.png,zerodce,12.359610045156057,0.47175464034080505,6.404462814331055,0.19322139024734497,8.200133457559213,30.41571044921875,52.64153289794922,0.5009990334510803,0.6114534735679626,0.17669199027267157,0.11099269541809122,0.1910794425639378,0.022464151588633446,0.023021182247637002
683.png,zerodce,11.994961344281753,0.4425131380558014,6.347262382507324,0.21372556686401367,8.669022592222152,32.59881591796875,50.772274017333984,0.4900800883769989,0.5941165089607239,0.166102570178462,0.10965607247632894,0.18279510179365435,0.021950424690270757,0.0230929710781767
684.png,zerodce,14.153114111233066,0.7059364318847656,7.003756523132324,0.11760471016168594,6.656916266210188,28.51824951171875,62.207672119140625,0.5258554816246033,0.49862048029899597,0.2614275165632659,0.14065771680262976,0.14414384150709553,0.022203537466442044,0.023281572296577246
685.png,zerodce,14.345279181260116,0.6994268298149109,7.008657455444336,0.12096381187438965,7.206523651325018,29.80633544921875,62.142181396484375,0.5430378317832947,0.537666916847229,0.26036789838005514,0.1417532837323371,0.13653966516224184,0.02299725360203046,0.023601612845318608
686.png,zerodce,10.749939786960647,0.5742883682250977,6.962929725646973,0.17837053537368774,7.315690443788118,31.52947998046875,52.00165557861328,0.4274875521659851,0.6418399214744568,0.21632576736749387,0.13636603633407743,0.1272453438910744,0.02111792408252154,0.021068079122603625
687.png,zerodce,10.452414986965941,0.5450523495674133,6.943920135498047,0.1974831223487854,6.374526009309379,30.07635498046875,51.200164794921875,0.42016419768333435,0.6151639819145203,0.21615863874846813,0.1348244392607541,0.12629629177431223,0.020555179566374104,0.02096094184773734
688.png,zerodce,11.7209794169035,0.5435795187950134,6.965665817260742,0.2836291193962097,8.302128703264636,27.71356201171875,42.56694030761719,0.36916396021842957,0.5354837775230408,0.22552191042432598,0.1364408259440268,0.08765836910826207,0.015354663563608659,0.019349616533186387
689.png,zerodce,11.406786837265448,0.5198527574539185,6.863054275512695,0.2879953682422638,8.547871080916998,29.72967529296875,42.81346893310547,0.33911067247390747,0.4595007002353668,0.21788395900352328,0.1292523684455849,0.089565605426997,0.015427607572628546,0.019755768126979083
69.png,zerodce,12.30149148861308,0.6905091404914856,6.864071369171143,0.17893655598163605,9.322105459637353,11.58709716796875,49.093963623046875,0.4824683964252472,0.6636680364608765,0.3178961660347733,0.15852748975771128,0.08540553035173917,0.009208820510350572,0.01426832844923423
690.png,zerodce,15.34976737522533,0.6410848498344421,6.838219165802002,0.16310115158557892,8.222808274372928,26.92987060546875,57.207763671875,0.4922364056110382,0.6505180597305298,0.2834978889016544,0.13292498650477563,0.12224854946877386,0.018206330162713998,0.019660159726914712
691.png,zerodce,15.335058304502674,0.6190364956855774,6.841530799865723,0.16213646531105042,7.715224749281241,29.70037841796875,55.261871337890625,0.4775038957595825,0.6646479368209839,0.28333393171721816,0.13295171611581488,0.12182843764473646,0.01801368564802341,0.019581539911084894
692.png,zerodce,13.43071375583365,0.647693395614624,6.749750137329102,0.17103901505470276,8.451234715684306,34.85809326171875,51.60395812988281,0.47735074162483215,0.604623019695282,0.23253987630208334,0.12380019909610743,0.12163484623382094,0.02434969209271717,0.021284791496082856
693.png,zerodce,13.734474787498574,0.6729905009269714,6.769703388214111,0.1588742434978485,8.306242357907557,34.95867919921875,50.42835235595703,0.4483381509780884,0.5746150016784668,0.23271610035615808,0.12495275908596518,0.12105916109800689,0.024640335374948974,0.021361659126094768
694.png,zerodce,13.294628664165014,0.6531395316123962,6.750112533569336,0.1580735146999359,7.972086660715769,38.37176513671875,52.35942459106445,0.40418872237205505,0.49728772044181824,0.24811886058134192,0.1360149397808949,0.07987598455929262,0.022735929067219045,0.020539477673535925
695.png,zerodce,13.294794146289048,0.6528081893920898,6.751747131347656,0.15824398398399353,8.043382206346031,38.07147216796875,51.00870895385742,0.3993505835533142,0.4841063916683197,0.24802108465456496,0.13599821985901725,0.07986339421830436,0.022457297042678927,0.02045019237881446
696.png,zerodce,12.060507797153777,0.43411898612976074,6.546876907348633,0.31630566716194153,7.251518840950161,27.84588623046875,54.85002517700195,0.3990016579627991,0.49259090423583984,0.1566946590647978,0.12601556812128903,0.11436755262934248,0.017562359088329295,0.021404067101687727
697.png,zerodce,12.061965155004701,0.43200814723968506,6.548036575317383,0.3132624924182892,7.205067764876191,26.54119873046875,54.252925872802734,0.39398956298828125,0.4208206236362457,0.15674635943244486,0.12603943185088934,0.11482970124514207,0.01722895264375979,0.0212004580308468
