filename,method,psnr,ssim,entropy
187.png,log,12.03464216925143,0.43061137199401855,5.806854724884033
187.png,retinex,5.629538120340599,0.4713900089263916,5.405366897583008
187.png,hist_eq,13.126002788006428,0.5178501009941101,7.758304595947266
188.png,clahe,8.473999822944476,0.28487351536750793,4.531153678894043
188.png,gamma,9.265029045527161,0.33600088953971863,5.411159992218018
188.png,log,12.480535120255897,0.45644626021385193,6.623593330383301
188.png,retinex,6.8929484255096884,0.532691478729248,5.267832279205322
188.png,hist_eq,15.125436733847746,0.36530718207359314,7.512094974517822
189.png,clahe,7.5898112838566,0.39455151557922363,5.655675888061523
189.png,gamma,8.65782139938139,0.4897514879703522,5.772574424743652
189.png,log,11.002447310041914,0.6101571917533875,6.663064956665039
189.png,retinex,7.699832420663108,0.6361600756645203,4.730356693267822
189.png,hist_eq,17.180735463330407,0.537174642086029,7.864890098571777
191.png,clahe,8.088498627646723,0.2986837923526764,5.509224891662598
191.png,gamma,8.708171227773624,0.356952428817749,5.804973602294922
191.png,log,11.24056946772005,0.5599246025085449,6.787820339202881
191.png,retinex,7.511420255061092,0.5011606812477112,5.6352152824401855
191.png,hist_eq,17.557553072672,0.6226876378059387,7.870907783508301
193.png,clahe,8.336012675776306,0.5481540560722351,6.3862409591674805
193.png,gamma,9.511495788655772,0.6095861792564392,6.098133087158203
193.png,log,13.204254972848592,0.7743555903434753,6.936691761016846
193.png,retinex,7.9601420990143525,0.5546188950538635,4.481473922729492
193.png,hist_eq,20.22633168455102,0.6997110247612,7.919216632843018
194.png,clahe,4.486124961233855,0.18879254162311554,5.256153583526611
194.png,gamma,4.851389685190338,0.23182682693004608,5.480813980102539
194.png,log,6.1173681260340445,0.3217388391494751,6.3202338218688965
194.png,retinex,11.588145357866876,0.6006401181221008,5.44245719909668
194.png,hist_eq,14.35603557740201,0.4525569975376129,7.577078342437744
195.png,clahe,5.027966424740748,0.11107901483774185,3.942183494567871
195.png,gamma,5.282352912910703,0.13265497982501984,4.847391605377197
195.png,log,6.452711780109403,0.21251626312732697,5.764861583709717
195.png,retinex,10.298729535960344,0.43443503975868225,5.713135719299316
195.png,hist_eq,15.668758064634625,0.29944634437561035,6.871892929077148
196.png,clahe,7.7485855309999385,0.23049668967723846,4.360994338989258
196.png,gamma,8.507766567534953,0.3228028416633606,4.9829230308532715
196.png,log,11.368556808926574,0.4309481680393219,6.381119251251221
196.png,retinex,7.72868282764816,0.6427638530731201,4.343204975128174
196.png,hist_eq,14.306517947260073,0.27140316367149353,7.451555252075195
198.png,clahe,9.398719040796673,0.5098379850387573,5.548756122589111
198.png,gamma,11.137956300330995,0.6644577383995056,5.351480007171631
198.png,log,17.926316556110653,0.7250465750694275,7.235568523406982
198.png,retinex,9.34332396679291,0.7367160320281982,5.883163928985596
198.png,hist_eq,14.88284298954336,0.44506898522377014,7.860720634460449
199.png,clahe,7.096808848730497,0.2084997445344925,4.464832305908203
199.png,gamma,7.517264406172352,0.2257552146911621,5.27445125579834
199.png,log,9.977592058302708,0.3414505422115326,6.405652046203613
199.png,retinex,8.675549846444012,0.469697505235672,5.869422435760498
199.png,hist_eq,18.2317189563749,0.3556004464626312,7.141423225402832
2.png,clahe,10.153177254902815,0.5487138628959656,6.326623916625977
2.png,gamma,10.860481253641193,0.6244783997535706,6.1998491287231445
2.png,log,14.075999975004818,0.6692919731140137,6.73675012588501
2.png,retinex,5.627628480372841,0.4635181427001953,5.391582489013672
