filename,method,lpips,niqe,brisque,psnr_check,ssim_check,entropy_check
143.png,hist_eq,0.6312282681465149,13.225593367017698,61.01287841796875,14.643160740042893,0.3236444592475891,7.205038547515869
144.png,clahe,0.5926640033721924,10.203221014915973,28.63763427734375,6.856023779679244,0.18646478652954102,4.217778205871582
144.png,gamma,0.4817699193954468,8.163028002357365,10.33758544921875,7.397001519255413,0.24277406930923462,4.98965311050415
144.png,log,0.4803244471549988,8.599192268919888,16.91888427734375,7.636869770455556,0.25165364146232605,5.396180152893066
144.png,retinex,0.593639612197876,10.453118273724284,18.11566162109375,8.200630535440368,0.5741977691650391,5.359803199768066
144.png,hist_eq,0.5968156456947327,11.450443784017226,55.96209716796875,15.222456306500316,0.34913086891174316,7.347096920013428
145.png,clahe,0.27664482593536377,8.838635133247179,16.90472412109375,9.696878876599207,0.520811140537262,5.945966720581055
145.png,gamma,0.1518278867006302,8.425063990368743,5.21978759765625,10.806692586013707,0.6086847186088562,5.668812274932861
145.png,log,0.12470415979623795,9.374476127175006,13.72943115234375,13.615462014260235,0.7345437407493591,6.388667106628418
145.png,retinex,0.5531147718429565,10.087795811652972,21.95391845703125,6.825352146745774,0.5719714760780334,4.914059162139893
145.png,hist_eq,0.4256114959716797,9.698409575148041,46.05438232421875,16.001700913374798,0.5487216114997864,7.780989646911621
147.png,clahe,0.4608851671218872,6.0242840214693185,30.85614013671875,6.401562900695308,0.22242791950702667,5.287387371063232
147.png,gamma,0.3935352861881256,5.56745441984657,20.63470458984375,6.682871263630345,0.2444024533033371,5.759888172149658
147.png,log,0.33583155274391174,5.8871660514822945,21.43939208984375,7.81452956806303,0.33064714074134827,6.24922513961792
147.png,retinex,0.6916905641555786,6.383370250762985,48.12347412109375,9.423138229603259,0.4392804205417633,6.176018714904785
147.png,hist_eq,0.33632606267929077,6.4191279067458415,38.61492919921875,18.89820988685081,0.6226287484169006,7.4827728271484375
